Month,Day,Hour,Reported_Location,Latitude,Longitude,weekend?_Weekday,weekend?_Weekend
1,2,14,SR 45 W HWY,39.12124411,-86.581967,1,0
9,2,7,OLD 37 RD,39.121122,-86.531339,1,0
10,4,18,S OLD SR37 HWY,39.121122,-86.531339,1,0
9,4,19,LEONARD SPRINGS RD & MAYBERRY,39.1209245,-86.58259,1,0
9,2,21,MERRITT & SR446S,39.12075711,-86.42517712,1,0
10,3,17,LEIGHTON & WICKENS DR,39.11998809,-86.55094,1,0
5,6,13,10TH & SUNRISE DR,39.11869837,-86.51248,1,0
1,5,11,DUNLAP & SR45W,39.11822281,-86.62090099,1,0
9,7,16,SUDBURY & WEIMER RD,39.11765901,-86.56408,0,1
8,2,11,ROCKPORT & SR37N,39.117648,-86.567104,1,0
8,5,15,ROCKPORT & SR37,39.117648,-86.567104,1,0
11,3,6,ROCKPORT RD & SR37,39.117648,-86.567104,1,0
12,7,23,CANADA & STANDS DR,39.11724579,-86.51012018,0,1
8,2,10,OLD SR37S HWY & W ROGERS,39.11665629,-86.54097,1,0
7,2,22,DARRELL & SR45W,39.1164671,-86.62404041,1,0
2,6,21,PINE GROVE & SR446S,39.116464,-86.428672,0,1
10,6,10,OLD STATE ROAD 37 SOUTH RD,39.115587,-86.531203,1,0
3,1,12,SR37N & THAT RD,39.115552,-86.564592,0,1
4,4,15,SR37S & THAT RD,39.115552,-86.564592,1,0
5,5,18,SR37S & THAT,39.115552,-86.564592,1,0
9,6,10,SR37S & THAT,39.115552,-86.564592,1,0
10,2,10,SR37 & THAT RD,39.115552,-86.564592,1,0
1,2,12,PINE GROVE & SR446S,39.11541083,-86.42894531,1,0
11,7,18,SR37N & THAT,39.11531992,-86.56495995,0,1
5,1,2,SR37 S & THAT RD,39.11525711,-86.56496377,0,1
8,3,10,W PATTERSON DR,39.115248,-86.573504,1,0
11,6,12,W PATTERSON DR,39.115248,-86.573504,1,0
2,2,19,ELLER & GARRISON CHAPEL RD,39.11520506,-86.63959166,1,0
4,3,17,DARREL & SR45S,39.11510002,-86.62767856,1,0
10,7,0,DINSMORE & SR45W,39.11503745,-86.63081575,0,1
11,2,12,DENSMORE & SR45,39.11502029,-86.62963132,1,0
5,2,6,DARRELL & SR45S,39.11500223,-86.62838501,1,0
8,7,17,DARRELL & SR45E,39.11499711,-86.62803251,0,1
5,1,2,S VICTOR PIKE & THAT RD,39.11476466,-86.54815554,0,1
9,5,14,ROY BAILEY & THAT RD,39.11474,-86.55655,1,0
11,4,8,ROGERS & THAT RD,39.11462992,-86.53982028,1,0
1,5,15,SR37S & THAT ROAD,39.11459454,-86.56332826,1,0
4,6,1,S KENNEDY DR & WILLOW,39.11441614,-86.52853154,1,0
4,7,21,HEATH & WINSTON ST,39.11383211,-86.4885,0,1
12,3,11,SR37S & THAT,39.11363707,-86.56206455,1,0
5,2,11,SR45W & WEST CROSSOVER,39.1133693,-86.6344467,1,0
1,5,13,ROGERS RD & THAT,39.11329079,-86.53972066,1,0
12,1,12,DINSMORE & SR45W,39.11324993,-86.63472356,0,1
5,2,0,MOORES CRK,39.112654,-86.466054,1,0
7,2,8,FAIRFAX & S OLD STATE ROAD 37 HWY,39.11253948,-86.53149,1,0
1,7,11,STATE ROAD 446 RD,39.112009,-86.431229,0,1
10,7,10,GARRISON CHAPEL & SR45W,39.11162963,-86.63734574,0,1
8,7,12,GARRISON CHAPLE & SR45W,39.11105313,-86.63820622,0,1
4,4,16,HARMONY & SR45W,39.111024,-86.638304,1,0
5,1,16,HARMONY & SR45W,39.111024,-86.638304,0,1
8,3,17,S GARRISON CHAPEL & SR45W,39.111024,-86.638304,1,0
8,7,13,GARRISON CHAPEL & SR45N,39.111024,-86.638304,0,1
12,1,19,SOUTH HARMONY & SR45W,39.111024,-86.638304,1,0
9,2,19,GARRISON CHAPEL & SR45S,39.11095525,-86.638414,1,0
1,4,18,FALCON DR & WREN,39.11049731,-86.54706,1,0
10,3,15,ACORN LN & STANSIFER,39.11039,-86.57256649,1,0
7,2,18,RED OAK & SR446S,39.1101851,-86.42329198,1,0
7,6,16,GARRISON CHAPEL & SR45W,39.10999279,-86.63995397,1,0
9,7,2,BAYLES & BUSINESS 37 NORTH HWY,39.10958848,-86.53700999,0,1
10,3,10,SR37S & WAYSIDE,39.10920924,-86.53119028,1,0
3,2,7,S OLD ST RD 37 RD & W WAYSIDE DR,39.10918,-86.53117,1,0
4,2,14,OLD STATE ROAD 37 NORTH & WALNUT ST,39.10917483,-86.53119531,1,0
9,7,22,PINE GROVE & SR446N,39.10910105,-86.43057773,0,1
1,6,2,CHURCH & VICTOR PIKE,39.10891498,-86.54957639,1,0
5,6,17,S OLD ST RD 37 RD,39.10851331,-86.53132114,1,0
7,2,13,S OLD STATE ROAD 37 RD,39.10851331,-86.53132114,1,0
12,3,11,ELWREN RD,39.10835423,-86.65087617,1,0
11,5,11,MOORES CREEK RD & SWARTZ RIDGE,39.107904,-86.462368,1,0
1,7,2,MOORES CREEK RD & SCHWARTZ RIDGE,39.10771,-86.46233,0,1
1,3,4,ELWREN & SR45W,39.107648,-86.643696,1,0
8,4,17,ELWREN ROAD & SR45W,39.107648,-86.643696,1,0
1,5,13,ISON RD & TOWER,39.10762745,-86.61031436,1,0
11,2,15,WALNUT ST & WALNUT STREET,39.10761866,-86.52640101,1,0
1,3,8,ELWREN RD & SR45 W,39.10761072,-86.64322799,1,0
11,1,6,HARMONY ROAD & SR45W,39.10756539,-86.6437769,0,1
1,1,14,CHURCH LN & VICTOR,39.107552,-86.549792,0,1
11,7,4,SR37N & VICTOR PIKE,39.10743375,-86.55367188,0,1
1,1,0,CHURCH LANE & SOUTHWAY DRIVE DR,39.107424,-86.538896,0,1
3,3,18,STANSIFER LN,39.107423,-86.573993,1,0
1,3,11,WALNUT ST & WALNUT STREET,39.107344,-86.5264,1,0
6,6,9,S WALNUT ST & WALNUT ST PIKE,39.107344,-86.5264,1,0
10,4,13,S WALNUT ST & WALNUT,39.107344,-86.5264,1,0
6,6,13,OLS STATE 37 SOUTH RD & S FAIRFAX,39.10725988,-86.53149001,1,0
6,2,18,CHURCH & OLD STATE 37 SOUTH RD,39.107248,-86.531392,1,0
8,7,14,FAIRFAX RD & WALNUT STREET,39.10716,-86.52651,0,1
8,3,17,FAIRFAX RD & WALNUT STREET,39.10716,-86.52651,1,0
11,3,5,FAIRFAX RD & WALNUT STREET PIKE,39.10716,-86.5264927,1,0
3,3,18,S FAIRFX RD & SCHACHT ROAD,39.10704,-86.523488,1,0
3,2,16,SOUTH OLD STATE 37 RD,39.106787,-86.53159,1,0
9,5,15,FAIRFAX RD & SCHACT,39.10657706,-86.52310847,1,0
11,2,9,MARIE & S FAIRFAX RD,39.10568006,-86.5224798,1,0
12,6,15,MARIE & SOUTH FAIRFAX RD,39.10568006,-86.5224798,1,0
11,4,6,ROCKPORT RD & STANSIFER,39.10567763,-86.57604455,1,0
9,7,17,SOUTH ROCKPORT RD,39.105654,-86.576242,0,1
8,6,11,SR37S & VICTOR,39.10555824,-86.55147414,1,0
9,6,17,SR37S & VICTOR,39.10555824,-86.55147414,1,0
4,6,19,SR37S & VICTOR,39.105552,-86.551104,0,1
5,5,11,SR37S & VICTOR,39.105552,-86.551104,1,0
9,7,13,SR37S & VICTOR,39.105552,-86.551104,0,1
9,2,11,SR37S & VICTOR,39.105552,-86.551104,1,0
11,4,18,SR37S & VICTOR,39.105552,-86.551104,1,0
4,1,8,HARMONY RD,39.105461,-86.638358,0,1
9,3,18,S ISON RD & TOWER,39.104944,-86.61032,1,0
5,1,13,RED OAK & SR446N,39.10490807,-86.42329198,0,1
1,3,6,SR37S & VICTOR,39.10441906,-86.55010785,1,0
6,6,20,4370 E MOORES CREEK & MOORES CREEK RD,39.10368,-86.461792,0,1
4,5,4,ROSE CREEK & S HARMONY RD,39.102736,-86.63832,1,0
4,2,11,MOORES CRK & STIPP ROAD,39.102704,-86.461792,1,0
12,7,14,E STIPP RD & MOORES CREEK,39.102704,-86.461792,0,1
10,1,18,ACUFF & SR37S,39.1025275,-86.55361882,0,1
11,5,0,ACUFF & SR37,39.1025275,-86.55361882,1,0
1,3,23,MESA & STIPP RD,39.10200236,-86.48143176,1,0
11,4,13,COCHRELL & ROCKPORT RD,39.10163,-86.57703329,1,0
10,7,14,OLD RICHARDSON & SR446S,39.10162665,-86.43136527,0,1
8,1,1,COUNTRYSIDE & ROCKPORT RD,39.10112513,-86.54182,0,1
6,5,17,COMMANDER & SOUTH FAIRFAX RD,39.10096164,-86.51864405,1,0
9,7,23,BOLIN LN & VICTOR,39.10025,-86.55794048,0,1
1,1,19,JOHN WILLIAMS & SR45W,39.10005311,-86.65130419,1,0
2,7,6,JOHN WILLIAMS & SR45W,39.10005311,-86.65130419,0,1
12,2,23,HINDS & SR45W,39.1000263,-86.65114617,1,0
7,7,4,FAIRFAX & MOFFETT RD,39.09991,-86.5178673,0,1
8,7,23,FAIRFAX RD & MOFFETT,39.09991,-86.51785,0,1
9,1,11,MOFFETT & S FAIRFAX RD,39.09991,-86.51785,0,1
6,7,22,MOFFETT LN,39.099843,-86.51557,0,1
9,1,12,FAIRFAX & MOFFETT LN,39.09984,-86.5176,0,1
10,1,2,PINEWOOD & WALNUT ST,39.09982347,-86.53143,0,1
2,4,7,PINEWOOD & S WALNUT ST,39.09981303,-86.53145486,1,0
12,2,9,HARRELL & MOFFETT LN,39.099792,-86.498448,1,0
7,5,19,E MOFFIT & S HANDY RD,39.09974031,-86.49382395,1,0
1,7,23,MOFFETT LN,39.099734,-86.503533,0,1
1,4,9,OLD STATE ROAD 37 RD & S ROGERS,39.099408,-86.537904,1,0
6,1,17,SR45W & W HINDS,39.09937058,-86.65178655,0,1
4,4,11,HINDS & SR45W,39.099152,-86.652,1,0
1,1,3,CHERRY LN & FAIRFAX,39.0972,-86.51707596,0,1
10,3,19,FAIRFAX RD & VERA,39.096656,-86.516832,1,0
1,5,8,DILLMAN & SR37S,39.09571236,-86.54595204,1,0
6,2,8,DILLMAN ROAD & SR37N,39.09571236,-86.54595204,1,0
8,4,20,AILINE & HANDY RD,39.09383131,-86.49441719,1,0
9,7,20,DILLMAN & SR37S,39.09379691,-86.54573921,0,1
9,7,14,HARMONY & MAY RD,39.093744,-86.638304,0,1
8,1,21,HARMONY & MAY RD,39.09373144,-86.63477942,1,0
5,4,20,MAY RD & OLD LEONARD SPRINGS,39.09356485,-86.60084724,1,0
3,2,11,S ROCKPORT ROAD RD,39.093344,-86.5868,1,0
1,3,19,DILLMAN & SR37S,39.092976,-86.545648,1,0
3,6,14,DILLMAN & SR37S,39.092976,-86.545648,1,0
3,5,12,DILLMAN & SR37S,39.092976,-86.545648,1,0
5,6,9,DILLMAN & SR37S,39.092976,-86.545648,1,0
10,2,17,CR37S & DILLMAN,39.092976,-86.545648,1,0
7,1,17,E DILLMAN & S OLD STATE ROAD 37 RD,39.092944,-86.544,0,1
8,6,19,DILLMAN & OLD STATE ROAD 37 RD,39.092944,-86.544,0,1
10,1,16,DILLMAN & OLD STATE 37 SOUTH RD,39.092944,-86.544,0,1
10,5,19,PAYNETOWN & SR446S,39.0929195,-86.42304235,1,0
7,1,17,E DILLMAN & FAIRFAX RD,39.09264,-86.51672,0,1
9,5,19,E DILLMAN RD & FAIRFAX,39.09261,-86.51656319,1,0
10,6,17,E DILLMAN & S FAIRFAX RD,39.09261,-86.51702,1,0
1,5,7,BOLIN & ROCKPORT RD,39.09260982,-86.57509977,1,0
11,1,14,446 RDS,39.09247756,-86.42310529,0,1
9,2,20,446 & PAYNETOWN RD RD,39.092112,-86.422832,1,0
3,4,14,DILLMAN & FAIRFAX RD,39.09126997,-86.51659862,1,0
1,5,5,MAY & ROCKPORT RD,39.09076622,-86.58801583,1,0
4,6,16,S STANFORD & SR45W,39.08949755,-86.66685515,1,0
5,1,19,PAYNETOWN RD & SR446S,39.08945721,-86.42305431,1,0
8,6,16,PAYNETOWN & SR446S,39.08945721,-86.42305431,1,0
12,6,19,SR45 & STANFORD,39.08924071,-86.66726851,0,1
8,5,17,OLD STATE ROAD 37 HWY,39.0888618,-86.54300612,1,0
9,1,22,BIRCH & SR45W,39.08864142,-86.66823301,1,0
10,4,20,HINDS & KIRKSVILLE RD,39.0882209,-86.657296,1,0
11,5,11,SPARKS & SR45W,39.08780679,-86.66957619,1,0
5,1,20,SALT CREEK & SR446N,39.08778951,-86.42243138,1,0
5,1,2,SPARKS & SR45S,39.086848,-86.671296,0,1
7,2,5,SR45W & WEST SPARKS,39.086848,-86.671296,1,0
9,1,21,SPARKS & SR45W,39.08684694,-86.6714036,1,0
5,1,21,BREEDEN & SR45W,39.08684429,-86.67145559,1,0
9,7,13,BREEDEN & SR45W,39.086832,-86.671984,0,1
11,6,18,BREEDEN & SR45N,39.08681358,-86.67409844,1,0
12,3,13,SPARKS RD,39.08681273,-86.67102053,1,0
7,7,1,BREEDEN & SR45W,39.08678588,-86.6772701,0,1
6,7,11,BREEDON & SR45W,39.08675815,-86.67201332,0,1
8,4,16,BREEDEN & SR45W,39.08675815,-86.67201332,1,0
1,5,16,COUNTY LINE & SR45W,39.08666936,-86.68232875,1,0
10,1,5,COUNTY LINE & SR45S,39.08666936,-86.68232658,0,1
6,7,11,ALEXIS & FAIRFAX RD,39.08636,-86.51703,0,1
6,7,15,EMPIRE MILL & OLD STATE ROAD 37 SOUTH RD,39.08624,-86.542,0,1
5,7,6,BURCH RD & SPARKS,39.08618689,-86.66640361,0,1
4,3,17,S OLD STATE ROAD 37 RD & SR37S,39.085632,-86.542304,1,0
4,5,17,S OLD STATE ROAD 37 & SR37S,39.085632,-86.542304,1,0
12,6,0,OLD STATE RD 37 & SR37S,39.085632,-86.542304,1,0
1,4,17,S OLD STATE ROAD 37 & SR37S,39.08535794,-86.54206908,1,0
3,7,21,S OLD STATE ROAD 37 & SR37S,39.08528624,-86.54271101,0,1
8,6,11,S OLD SR 37 & SR37S,39.08517523,-86.54191247,1,0
8,1,18,TRAMWAY RD,39.08314,-86.582651,0,1
6,6,1,SHIELDS RIDGE RD,39.08312,-86.473089,1,0
5,5,22,6100 BLOCK OF SOUTH HANDY RD & SHIELD RIDGE,39.083024,-86.472912,1,0
9,3,14,E SANDERS SECOND & S FAIRFAX RD,39.082199,-86.51582056,1,0
1,1,3,3RD & FAIRFAX RD,39.08035,-86.51451865,0,1
3,6,2,PAYNETOWN & S SHIELDS RIDGE RD,39.07916578,-86.47715,1,0
4,2,15,S ROCKPORT & W KOONTZ RD,39.078944,-86.596304,1,0
12,5,22,BLUEBIRD & SNOODY RD RD,39.0788322,-86.48962005,1,0
1,1,2,SR446 & SR446S,39.078128,-86.41736,0,1
9,6,12,1415 N JORDAN AVE & BALFOUR,39.07658496,-86.51263769,1,0
11,5,3,2ND SANDERS & FAIRFAX RD,39.07576879,-86.51577025,1,0
8,7,17,EVANS RD & HARMONY,39.07559,-86.62764,0,1
3,3,18,S FAIRFAX RD,39.07515592,-86.50674155,1,0
3,4,12,CHURCH RD,39.075,-86.484631,1,0
5,4,8,FLUCK MILL & VICTOR PIKE,39.07378,-86.57107,1,0
9,4,19,S ROCKPORT RD,39.071952,-86.600704,1,0
9,4,16,SR37N & VERNAL,39.07159876,-86.5609886,1,0
4,4,7,LUCAS RD & RAMP CREEK,39.0712,-86.498544,1,0
4,1,22,S FAIRFAX RD & SMITHVILLE,39.071152,-86.503088,1,0
8,7,16,RAMP CREEK & SOUTH FAIRFAX RDS,39.071152,-86.503088,0,1
8,4,17,FAIRFAX RD & RAMP CREEK,39.071152,-86.503088,1,0
2,5,12,SMITHVILLE & SR37N,39.071056,-86.5356,1,0
12,4,18,SMITHVILLE & SR37S,39.071056,-86.5356,1,0
8,3,15,SMITHVILLE & SR37S,39.07009474,-86.53561229,1,0
10,7,20,EVANS & ROCKPORT RD,39.06930102,-86.6007325,0,1
10,7,2,EAST BERNICE & SOUTH FAIRFAX RD,39.068496,-86.50312,0,1
4,4,18,MITCHEL RD & S STRAIN RIDGE,39.067632,-86.507632,1,0
9,7,18,BUSINESS 37 RD & WHISNAND,39.06580013,-86.53977,0,1
1,3,18,S OLD STATE RD 37 RD,39.064288,-86.541328,1,0
5,2,16,S OLD STATE ROAD 37,39.064288,-86.541328,1,0
6,2,20,S OLD SR 37 RD,39.064288,-86.541328,1,0
12,6,18,S OLD STATE ROAD 37 RD,39.064288,-86.541328,1,0
8,5,1,SR446S & WALDRIP CREEK,39.06392824,-86.41456115,1,0
10,7,18,AUTO MALL RD & BUICK CADILLAC,39.06316528,-86.49611,0,1
6,7,20,446 & E WALDRIP CREEK RD RD,39.061184,-86.414416,0,1
3,5,13,7544 S FAIRFAX RD & BERNICE,39.06045993,-86.50310274,1,0
11,3,15,HENDERSON ST,39.06038916,-86.52689673,1,0
1,6,5,3RD & PARKRIDGE DR,39.05847661,-86.4763,1,0
9,7,16,BURGOON CHURCH & SR446N,39.05728114,-86.4096688,0,1
6,7,21,S STRAINRIDGE RD & SCOTT,39.056848,-86.507776,0,1
2,4,9,S OLD SR 37 HWY,39.056544,-86.541088,1,0
12,2,16,S OLD SR 37 RD,39.056544,-86.541088,1,0
3,4,2,S FAIRFAX RD & WISLEY,39.054608,-86.498432,1,0
1,2,5,BURGOON CHURCH & SR446S,39.05056467,-86.4093708,1,0
10,2,13,ZIKES RD,39.049379,-86.53089,1,0
8,1,10,ANNE & STRAIN RIDGE RD,39.04934,-86.51104433,0,1
12,3,8,FEE & SR45N,39.04847734,-86.51983983,1,0
10,1,19,SR37S & ZIKES,39.04670943,-86.53586743,1,0
1,3,6,HAYS & SR446S,39.0451038,-86.40832057,1,0
10,3,19,SR37S & ZIKES,39.04396287,-86.53584423,1,0
3,6,17,S FAIRFAX RD,39.039836,-86.49203,1,0
3,4,13,FAIRFAX & POINTE RD,39.03531959,-86.5145874,1,0
6,3,20,ALLENS CREEK & SR446S,39.034112,-86.408208,1,0
1,5,16,POINT RETREAT DR,39.032811,-86.512266,1,0
4,6,22,E POINTE RD,39.03245814,-86.49018686,0,1
7,7,18,ALLENS CREEK RD,39.03126907,-86.42193603,0,1
6,3,0,BREEDEN & ROCKEAST RD,39.03069,-86.66118665,1,0
3,5,18,CHAPPELL HILL & SR446,39.03010902,-86.40775852,1,0
7,4,15,ALLENS CREEK & SR446S,39.02880379,-86.40804595,1,0
11,2,8,CHAPEL HILL & SR446S,39.02793878,-86.40749234,1,0
5,1,13,ELLER & GARRISON CHAPEL RD,39.02746225,-86.64284,0,1
6,5,16,CARMICHAEL RD & ROCKEAST,39.02677,-86.66894867,1,0
1,1,0,MONROE DAM & STRAIN RIDGE RD,39.02553894,-86.53437818,0,1
1,5,10,HARRODSBURG & SR37S,39.02500117,-86.5364409,1,0
9,7,20,WATERS EDGE DR,39.024599,-86.508382,0,1
11,4,19,MONROE DAM & SR37S,39.02012967,-86.53660967,1,0
8,2,16,MONROE DAM & SOUTH OLD 37 RD,39.02008393,-86.5363133,1,0
6,6,6,MONROE DAM RD & SR37S,39.020048,-86.536096,1,0
4,7,20,BRENNICK & SR45W,39.01962151,-86.64821011,0,1
10,5,21,MONROE DAM ROAD & SR37S,39.01951172,-86.5362479,1,0
7,2,14,EVANS & ROCKPORT RD,39.01919277,-86.6008801,1,0
10,3,11,E MONROE DAM & S STRAINRIDGE RD,39.018656,-86.522896,1,0
1,5,4,CHAPEL HILL & SR446S,39.0186502,-86.40272217,1,0
9,4,8,E MONROE DAM & SR37N,39.01733966,-86.53666059,1,0
2,3,9,SR446S & TOWER RIDGE,39.015088,-86.401232,1,0
5,4,14,GORE & HOBART RD,39.014048,-86.544896,1,0
6,6,17,HARRODSBURG & HOBART RD,39.01361,-86.54497731,1,0
3,2,18,HARRODSBURG & W POPCORN RD,39.01205,-86.54486691,1,0
3,6,11,KETCHAM & POPCORN RD,39.01175,-86.56183672,1,0
8,7,16,S BENNETT LN & W POPCORN,39.011744,-86.553888,0,1
8,6,19,MONROE DAM RD & STRAIN RIDGE,39.01098071,-86.52176228,0,1
9,1,10,CHAPEL HILL ROAD & SR446E,39.01065123,-86.401183,0,1
9,1,11,S ROBERTS RD,39.01058429,-86.42825685,0,1
7,1,10,CHAPEL HILL & HARDIN RIDGE RD,39.009952,-86.428256,0,1
5,4,18,GORE & HARRODSBURG RD,39.00992,-86.544672,1,0
4,7,1,CHURCH & S OLD SR37 HWY,39.0016704,-86.53149,0,1
10,3,17,BOLIN & ROCKPORT RD,38.99758147,-86.57509,1,0
12,4,7,INGRAM & SR37S,38.99596825,-86.53729524,1,0
6,6,23,INGRAM & SR37S,38.992016,-86.537248,0,1
5,2,9,FLOCK MILL & KETCHAM RD,38.99070362,-86.56158,1,0
9,1,7,S HARMONY RD & W KIRKSVILLE,38.98101632,-86.63852,0,1
12,4,17,FAIRFAX RD & SANDERS 1ST AVE,38.97384594,-86.51332005,1,0
11,5,12,OLD RICHARDSON & SR446S,38.95378259,-86.43136527,1,0
9,3,10,LIBERTY DR & WEST 3RD,38.95310957,-86.57913641,1,0
10,3,11,3RD & LIBERTY DR,38.95310957,-86.57913641,1,0
1,1,18,POINTE & STRAIN RIDGE RD,38.94006514,-86.51688,0,1
8,7,17,S FAIRFAX RD,38.92394483,-86.489529,0,1
1,6,8,GORDAN PIKE & S WALNUT STREET ST,38.91016433,-86.53135,1,0
1,5,15,SR37N & VICTOR,38.84159573,-86.55147414,1,0
6,7,0,LEONARD SPRINGS RD & LIZZY,38.79742458,-86.59514,0,1
3,6,15,8548  KIRKSVILLE RD & HINDS,38.77382061,-86.66333215,1,0
1,4,4,MAPLE GROVE & NORTH BOTTOM RD,38.68772152,-86.54777901,1,0
1,7,20,BOTTOM & DENNY RD,39.70666003,-86.55548,0,1
7,4,16,OLD STATE ROAD 37 SOUTH RD & STATE ROAD 37,39.53339372,-86.48081,1,0
1,6,5,OLD SR 37 SOUTH HWY & SR 37 SOUTH,39.42722686,-86.48081,1,0
12,1,14,ANDERSON ROAD RD & OLD STATE ROAD 37 NORTH,39.37191793,-86.50192,0,1
12,2,9,BUSINESS SR 37 HWY & OLD SR 37,39.36591888,-86.53484,1,0
1,6,23,CROSSOVER & SR37N,39.35086304,-86.51840237,0,1
12,3,11,SALEM & W BURMA RD,39.33668731,-86.53621674,1,0
5,4,15,W BRIGHTON & W WAMPLER RD,39.33448,-86.614368,1,0
10,6,0,BRYANTS CREEK & SR37,39.334368,-86.5124,1,0
12,6,11,BRYANTS CREEK & SR37S,39.334368,-86.5124,1,0
10,6,18,COUNTY LINE & TEXAS RIDGE RD,39.33024773,-86.67243004,1,0
4,4,19,N THOMAS RD & RATLIFF,39.32235817,-86.63043113,1,0
5,3,2,GARRISON CHAPEL RD & STATE ROAD 45,39.32227983,-86.6382,1,0
5,1,0,BOWMAN RD & BROWN,39.319424,-86.59912,0,1
12,5,6,BURMA & SR37,39.31749561,-86.51067266,1,0
8,1,4,BURMA & SR37N,39.31695399,-86.51079025,0,1
4,1,1,BURMA & SR37N,39.3150766,-86.51132348,0,1
5,1,6,BURMA ROAD & SR37N,39.314272,-86.511552,0,1
6,6,12,BURMA & SR37S,39.314272,-86.511552,1,0
9,1,14,BEAN BLOSSOM & MAIN FOREST RD,39.31404656,-86.43553734,0,1
11,7,22,BOTTOM & PRATHER RD,39.308592,-86.602176,0,1
1,6,18,FARR & NORTH OLD STATE ROAD 37 RD,39.308064,-86.482752,1,0
12,1,14,CHAMBERS & SR37S,39.30565079,-86.51636386,0,1
5,4,13,MT GILEAD & SR45E,39.3048949,-86.42414576,1,0
6,1,20,CHAMBERS PIKE & US37,39.30432,-86.5168,1,0
10,7,8,CORTLAND & SR37,39.30295589,-86.48870945,0,1
5,4,14,DITTEMORE RD & TILFORD,39.30223,-86.53498731,1,0
5,6,19,CROSSOVER & SR37N,39.29781099,-86.51840237,0,1
9,7,21,CROSSOVER & SR37N,39.29781099,-86.51840237,0,1
10,6,8,CROSSOVER & SR37S,39.29781099,-86.51840237,1,0
1,7,15,MOUNT CARMEL RD & STINESVILLE,39.29618595,-86.66746293,0,1
7,7,23,ELM & WALKER LN,39.29600979,-86.64245352,0,1
3,3,19,9200 MOUNT CARMEL RD & LITTLE WOLF MT,39.29554626,-86.66591426,1,0
12,7,9,ANDERSON & BEAN BLOSSOM RD,39.29325842,-86.43562317,0,1
6,4,17,BOTTOM RD & WOODALL,39.29060135,-86.57501221,1,0
10,6,6,FOX HOLLOW & SR37N,39.28909855,-86.51842001,1,0
9,4,20,BARR & MT TABOR RD,39.28447513,-86.62183875,1,0
1,4,8,8308 N MT TABOR RD & WOODLAND,39.28344,-86.624192,1,0
3,7,19,SR37S & STRAINRIDGE,39.283378,-86.53635211,0,1
4,5,16,ANDERSON & NORTHSHORE DR,39.2823816,-86.41254985,1,0
5,3,5,COUNTY LINE & SR46W,39.281744,-86.6848,1,0
1,6,4,WEST WOODLAND DR,39.281388,-86.59397,1,0
1,7,6,GORDON & S WALNUT ST,39.27986175,-86.53135,0,1
3,5,19,E LAW & N JORDAN AVE,39.27917821,-86.51544,1,0
5,6,23,DUTCH CHURCH & MT TABOR RD,39.278832,-86.623456,0,1
10,4,2,SIMPSON CHAPEL & SR37S,39.27721187,-86.52304892,1,0
1,3,13,HEDRICK & STINESVILLE RD,39.27625122,-86.66291973,1,0
12,7,10,OLD 37 RD & SAMPLE,39.27451974,-86.50128,0,1
8,1,5,N OLD STATE RD 37 RD & SIPES,39.2739473,-86.49839,0,1
11,5,11,7688 N MT TABOR RD & BARR,39.273888,-86.621456,1,0
12,6,14,LAWSON & SIMPSON CHAPEL RD,39.27321602,-86.53111593,1,0
9,3,21,BARR & MOUNT TABOR RD,39.27318342,-86.62090642,1,0
1,5,12,SR46W & STINESVILLE,39.27306702,-86.67240776,1,0
5,2,4,BOTTOM & SIMPSON CHAPEL RD,39.27246255,-86.54488198,1,0
1,2,21,BOTTOM RD & WILLIAMS,39.2715891,-86.55639781,1,0
9,2,20,COUNTY LINE RD & SR46W,39.27075954,-86.68455123,1,0
5,4,16,N BOTTOM RD & OLD MAPLE GROVE,39.270704,-86.555456,1,0
1,5,6,N HARTSTRAIT RD & W ST RD 48,39.27068534,-86.61103,1,0
7,7,20,SR37N & WEST THIRD,39.27016818,-86.5732966,0,1
5,5,23,ANDERSON & SHILO RD,39.26992873,-86.4590933,1,0
12,5,18,N BOTTOM RD & W SIMPSON CHAPEL,39.26976,-86.5476,1,0
7,6,6,OLD DUTCH CHURCH & REDHILL RD,39.26958199,-86.63480938,1,0
7,7,23,BOTTOM RD & SIMPSON CHAPEL,39.2690811,-86.54746781,0,1
6,2,18,SR37N,39.26891991,-86.52287428,1,0
9,7,18,FOX HOLLOW & OLD SR 37 HWY,39.266928,-86.501424,0,1
7,7,12,SR46W & STINESVILLE,39.266752,-86.6656,0,1
10,6,6,SR46W & STINESVILLE,39.266752,-86.6656,1,0
9,6,18,COWDEN & MT TABOR RD,39.2667,-86.62076,1,0
5,4,18,SAMPLE & SR37N,39.26616,-86.522752,1,0
12,5,15,E SAMPLE & SR37N,39.26616,-86.522752,1,0
10,6,20,ANDERSON & OLD SR 37 HWY,39.266,-86.501696,0,1
12,7,9,SAMPLE RD & SR 37,39.26597207,-86.52307879,0,1
12,2,9,SAMPLE & SR37N,39.26597207,-86.52286248,1,0
12,5,8,SR46W & STINESVILLE,39.26543411,-86.66432726,1,0
7,1,15,SAMPLE & SR37N,39.26478727,-86.52270297,0,1
12,1,14,SAMPLE RD & SR374,39.2647804,-86.51740774,0,1
2,7,8,SAMPLE & SR37S,39.26341455,-86.52265395,0,1
11,3,20,SR37N & WAYPORT,39.26329855,-86.52264981,1,0
2,7,13,7884 N MT TABOR RD & OLD DUTCH CHURCH,39.2630278,-86.62355313,0,1
